userId,movieId,rating
246,356,3.5
247,356,5.0
247,480,4.5
249,111,4.5
249,480,4.0
249,541,4.0
252,364,5.0
254,1,4.5
262,48,1.0
262,367,3.0
262,497,4.0
263,587,4.0
264,151,2.5
265,150,4.0
265,253,3.0
266,39,2.0
266,110,5.0
266,260,4.0
266,555,5.0
269,1,5.0
270,17,4.0
270,62,5.0
273,296,4.0
274,16,4.5
274,19,4.0
274,23,3.5
274,48,2.0
274,93,3.5
274,175,3.0
274,594,3.0
275,318,4.0
276,344,5.0
276,480,5.0
277,260,4.0
280,1,4.5
282,111,4.0
282,500,4.0
282,592,3.5
283,356,5.0
284,44,3.0
284,153,3.0
284,329,3.0
284,367,5.0
284,500,5.0
286,150,4.0
286,597,3.5
287,62,2.0
287,110,1.5
288,111,3.5
288,158,2.0
288,253,4.0
288,266,3.0
288,337,3.5
288,344,3.0
288,586,3.0
290,11,4.0
290,188,3.0
290,260,5.0
290,497,4.0
290,509,4.0
292,344,2.0
292,588,4.0
293,1,3.0
294,255,1.0
294,357,2.0
294,532,2.0
295,70,5.0
297,47,4.0
297,170,1.0
297,338,2.0
298,110,3.0
298,111,3.0
298,231,2.5
302,95,3.0
304,1,5.0
304,17,3.0
304,110,5.0
304,153,3.0
304,349,4.0
304,380,4.0
304,541,4.0
305,47,4.0
305,296,5.0
305,527,5.0
305,589,5.0
307,10,2.5
307,266,3.5
307,292,2.0
307,357,3.0
307,434,1.0
307,553,4.5
307,594,2.5
308,223,1.0
308,355,3.0
309,527,4.0
312,253,4.0
313,170,3.0
313,196,4.0
313,253,4.0
313,380,5.0
313,541,5.0
313,610,5.0
314,110,4.0
314,327,1.0
314,364,4.0
314,480,3.0
318,296,4.5
318,357,4.0
319,356,4.0
319,527,5.0
321,589,3.0
322,110,3.5
322,318,4.0
323,376,3.0
323,588,4.0
325,193,3.0
325,235,5.0
325,587,3.0
328,39,2.0
328,111,2.0
330,34,3.0
330,111,3.5
330,260,4.0
330,356,5.0
330,454,3.5
331,34,2.0
332,16,3.5
332,318,4.5
332,541,5.0
334,104,3.5
336,70,4.0
336,163,5.0
336,168,4.0
338,296,4.5
339,150,4.0
340,153,4.0
340,349,4.0
341,480,2.0
343,296,4.5
344,586,5.0
347,160,3.0
347,208,3.0
347,253,4.0
347,356,4.0
348,111,5.0
349,10,4.0
350,376,2.0
352,541,4.5
353,160,2.0
353,196,3.0
353,231,4.0
353,590,4.0
353,593,5.0
354,10,3.5
354,34,3.5
354,586,3.0
355,317,3.0
356,50,3.5
356,101,3.5
356,168,3.0
356,337,4.5
356,344,1.5
356,356,4.0
357,208,3.5
357,364,3.5
359,480,4.0
359,590,4.0
361,356,3.5
363,95,3.0
365,593,0.5
368,47,4.0
368,296,5.0
370,50,4.5
372,34,4.0
372,50,5.0
372,112,2.0
372,337,2.0
372,380,5.0
372,457,5.0
372,541,4.0
372,589,4.0
373,47,5.0
373,60,3.0
373,168,2.0
373,296,5.0
373,337,5.0
373,344,3.0
373,357,3.0
373,590,4.0
373,594,5.0
374,296,5.0
374,380,5.0
374,588,3.0
375,500,3.0
376,19,2.0
376,292,4.5
376,380,3.5
377,19,2.0
379,349,4.0
379,356,5.0
379,480,4.0
379,500,3.0
379,592,3.0
380,10,5.0
380,19,5.0
380,110,4.0
380,153,3.0
380,260,5.0
381,586,1.0
381,596,3.5
381,597,4.0
382,588,5.0
385,50,3.0
385,337,5.0
386,45,3.0
386,112,4.0
386,532,4.0
387,104,2.0
387,153,3.0
387,193,2.0
387,348,2.5
387,500,2.5
387,588,2.5
389,112,3.0
389,376,4.0
390,235,4.0
390,590,3.5
391,25,5.0
391,233,4.0
391,260,5.0
391,348,5.0
391,349,3.0
391,353,4.0
391,454,3.0
395,158,3.0
395,208,5.0
395,317,3.0
395,380,3.0
395,519,4.0
395,527,2.0
396,318,4.5
399,110,3.0
399,593,4.5
400,260,5.0
400,541,4.5
401,1,3.5
401,588,3.0
402,364,4.0
403,47,5.0
403,180,4.0
403,296,5.0
404,165,3.0
404,193,3.0
404,356,4.0
404,480,4.0
405,253,3.5
409,296,5.0
409,318,4.0
410,111,3.0
410,593,3.0
410,597,4.0
411,50,3.0
411,158,3.0
411,208,4.0
411,246,5.0
411,367,2.0
411,454,4.0
411,589,3.0
412,47,3.0
412,593,4.0
413,16,5.0
413,457,5.0
414,1,4.0
414,34,5.0
414,45,3.0
414,57,3.0
414,81,2.0
414,168,2.0
414,223,5.0
414,247,4.0
414,261,4.0
414,497,5.0
414,519,2.0
414,521,3.0
414,533,2.0
414,555,5.0
414,586,3.0
415,356,5.0
418,111,4.5
419,50,4.0
419,480,3.5
419,527,5.0
424,47,5.0
424,111,4.0
424,318,3.5
425,110,4.0
425,318,5.0
425,434,2.5
425,480,3.5
425,586,2.5
426,356,5.0
428,165,1.0
428,253,4.5
428,380,2.0
428,494,2.0
429,315,4.0
429,553,3.0
431,158,1.0
432,480,4.5
434,10,3.5
434,34,3.5
434,95,2.0
434,356,4.5
434,480,5.0
435,318,5.0
436,318,4.0
436,508,4.0
436,588,3.0
436,589,4.0
437,225,3.0
437,260,5.0
437,508,5.0
437,527,5.0
438,223,3.5
438,590,3.0
438,597,4.0
443,260,4.0
444,100,3.0
444,592,3.0
445,457,4.0
445,541,4.0
446,95,4.0
446,168,1.0
446,224,4.0
446,434,2.0
446,594,4.0
447,44,5.0
447,266,5.0
447,357,3.0
447,586,2.0
447,594,4.0
448,47,4.0
448,104,3.0
448,223,4.0
448,519,2.0
452,153,4.0
452,260,5.0
452,380,5.0
452,592,5.0
453,260,4.0
454,111,3.5
455,165,3.0
455,261,4.0
455,349,4.0
455,420,3.0
455,555,3.0
455,587,5.0
456,79,2.0
457,34,2.0
457,480,2.0
458,344,3.0
462,562,4.0
464,344,2.0
464,480,4.0
464,527,4.5
466,318,3.0
467,527,5.0
468,39,5.0
468,165,3.0
468,380,4.0
468,434,3.0
469,588,2.0
469,593,4.0
470,10,3.0
470,36,4.0
470,95,3.0
470,261,3.0
470,292,5.0
470,377,4.0
470,380,5.0
470,494,4.0
470,592,3.0
474,11,2.5
474,36,5.0
474,45,4.0
474,100,2.0
474,122,1.0
474,153,3.0
474,527,5.0
474,592,4.0
474,594,3.0
476,329,3.0
476,587,4.0
476,588,5.0
476,594,4.0
477,1,4.0
479,412,4.0
479,454,4.0
480,19,1.5
480,34,4.0
480,50,3.5
480,69,2.0
480,165,3.0
480,168,2.5
480,246,3.5
480,357,3.0
480,377,3.5
480,380,2.5
480,589,4.5
482,16,2.0
482,62,5.0
482,329,4.5
483,23,3.0
483,160,3.5
483,180,4.0
483,356,5.0
483,377,1.5
483,380,4.0
484,160,4.5
484,356,5.0
485,150,5.0
485,231,1.0
486,44,4.0
486,353,5.0
486,589,5.0
486,593,3.0
489,22,3.5
489,48,4.0
489,70,2.0
489,110,4.5
489,160,1.0
489,247,4.0
490,1,3.5
490,593,4.0
492,1,4.0
492,95,3.0
493,493,4.0
494,344,1.0
495,104,4.5
495,318,5.0
495,588,4.0
498,110,5.0
498,150,5.0
498,161,5.0
498,296,4.0
500,180,4.0
500,471,1.0
503,327,4.0
503,441,3.5
507,34,5.0
507,153,3.0
511,356,4.5
512,110,5.0
512,150,4.0
512,588,3.0
513,296,4.5
514,22,3.0
515,260,5.0
517,593,3.0
520,10,4.0
520,327,2.0
522,180,4.5
522,260,5.0
522,480,3.5
523,318,5.0
524,21,3.0
524,196,3.0
524,253,3.0
524,377,5.0
524,405,2.0
524,457,5.0
524,485,4.0
524,593,4.0
525,50,4.5
525,364,4.0
525,377,3.5
526,296,4.0
526,318,4.0
527,480,5.0
529,1,3.0
530,11,4.0
530,349,4.0
530,380,2.0
532,593,4.0
534,44,4.0
534,158,4.0
534,165,4.5
534,480,4.5
534,500,4.5
534,519,4.0
534,592,4.0
536,150,5.0
536,261,5.0
536,349,5.0
536,357,1.0
536,527,5.0
539,374,2.5
540,260,5.0
540,296,5.0
541,196,3.0
541,208,2.0
541,588,3.0
543,165,5.0
544,62,5.0
545,44,2.5
546,589,5.0
549,110,3.0
550,318,4.5
552,161,2.5
552,317,2.0
552,434,3.0
552,497,2.5
552,541,5.0
555,231,4.0
555,296,4.0
555,589,5.0
555,592,3.0
555,597,4.0
557,150,4.5
559,19,2.0
559,145,3.0
559,185,3.0
559,255,2.0
559,364,4.0
559,374,1.0
559,485,3.0
559,500,3.0
559,587,3.0
559,588,4.0
560,1,3.0
560,163,3.5
560,367,4.0
561,44,2.0
561,592,4.5
562,110,4.0
562,527,4.5
565,34,4.0
565,318,4.0
565,588,3.0
566,296,4.0
567,356,3.0
568,356,5.0
568,480,3.0
569,185,4.0
570,34,3.5
570,47,3.5
570,110,3.5
570,508,3.5
573,47,5.0
573,296,5.0
574,47,5.0
574,150,4.0
577,380,4.0
579,597,5.0
580,231,2.5
580,327,2.0
581,527,5.0
583,39,5.0
583,593,2.5
584,47,5.0
584,161,5.0
584,193,1.0
584,208,4.0
584,292,5.0
584,344,1.0
584,367,3.0
585,111,4.5
586,161,4.5
587,590,5.0
588,21,3.0
588,150,3.0
588,364,3.0
589,161,3.0
589,376,5.0
589,590,5.0
590,10,3.5
590,163,3.0
590,329,3.0
591,223,4.0
592,158,4.0
592,204,3.0
592,533,4.0
592,553,5.0
592,587,4.0
593,150,3.0
593,231,2.5
594,317,4.0
596,39,4.0
597,104,5.0
597,125,4.0
597,145,2.0
597,292,4.0
597,349,3.0
597,377,4.0
597,485,1.0
597,589,5.0
599,1,3.0
599,47,4.0
599,111,3.5
599,145,3.0
599,231,3.5
599,364,3.0
599,376,2.5
599,553,2.5
599,562,2.0
599,594,3.5
599,610,3.5
600,39,3.0
600,296,4.5
600,344,3.0
600,377,2.0
600,589,3.0
601,527,5.0
602,110,5.0
602,170,3.0
602,204,4.0
602,296,5.0
602,315,3.0
602,337,5.0
602,454,3.0
602,586,1.0
602,597,2.0
603,110,1.0
603,175,5.0
604,14,4.0
604,19,1.0
604,153,3.0
604,292,3.0
604,327,5.0
604,328,4.0
604,420,3.0
604,454,4.0
604,593,5.0
605,594,3.0
606,19,2.0
606,36,3.5
606,110,3.5
606,225,3.0
606,266,3.0
606,367,3.0
606,382,2.5
606,515,3.5
606,527,5.0
606,541,5.0
607,11,3.0
607,25,3.0
607,34,3.0
607,260,3.0
607,337,3.0
607,553,4.0
607,589,4.0
608,110,4.0
608,160,2.5
608,188,3.5
608,193,3.0
608,457,3.0
608,500,2.0
608,519,1.0
608,553,3.5
608,596,0.5
609,161,3.0
609,329,3.0
610,356,3.0
610,367,3.5
