userId,movieId,rating
14,434,4.0
14,477,4.0
14,480,3.0
14,508,3.0
14,586,3.0
14,590,4.0
14,592,2.0
14,593,4.0
14,597,3.0
15,1,2.5
15,44,1.0
15,47,3.5
15,158,1.0
15,260,5.0
15,296,4.0
15,318,5.0
15,355,1.0
15,356,5.0
15,364,3.0
15,527,5.0
15,588,3.0
15,589,5.0
15,596,2.0
16,47,3.5
16,50,4.0
16,111,4.5
16,204,2.0
16,260,3.0
16,296,3.0
16,318,4.0
16,356,3.5
16,527,4.0
16,541,4.5
16,593,3.0
17,1,4.5
17,44,3.5
17,47,4.0
17,50,4.5
17,110,4.5
17,111,4.0
17,150,3.5
17,260,5.0
17,296,5.0
17,318,5.0
17,356,5.0
17,480,4.5
17,527,4.5
17,541,3.5
17,589,4.5
17,590,4.5
17,592,4.5
17,593,4.5
18,16,4.5
18,34,2.5
18,36,4.0
18,47,4.5
18,50,5.0
18,70,3.5
18,104,2.5
18,110,4.5
18,111,4.0
18,163,4.0
18,180,4.0
18,208,3.0
18,223,4.0
18,231,2.5
18,235,4.5
18,260,4.0
18,318,5.0
18,329,4.0
18,337,4.0
18,344,2.5
18,356,4.5
18,364,3.0
18,367,2.5
18,370,3.0
18,377,2.5
18,380,2.5
18,457,3.5
18,480,3.5
18,508,4.0
18,527,4.5
18,555,4.0
18,586,3.5
18,588,3.5
18,589,4.5
18,590,4.0
18,593,4.5
19,1,4.0
19,10,2.0
19,15,2.0
19,34,4.0
19,44,3.0
19,47,3.0
19,48,1.0
19,70,2.0
19,104,2.0
19,158,3.0
19,161,2.0
19,165,3.0
19,170,3.0
19,185,2.0
19,196,2.0
19,208,2.0
19,223,3.0
19,231,2.0
19,235,4.0
19,253,3.0
19,260,4.0
19,328,2.0
19,329,2.0
19,330,3.0
19,338,2.0
19,350,2.0
19,353,5.0
19,356,2.0
19,357,4.0
19,366,2.0
19,367,4.0
19,370,3.0
19,374,2.0
19,377,4.0
19,379,2.0
19,380,3.0
19,420,2.0
19,434,3.0
19,457,4.0
19,480,2.0
19,485,2.0
19,494,2.0
19,497,3.0
19,500,2.0
19,546,2.0
19,586,3.0
19,587,3.0
19,588,3.0
19,610,3.0
20,48,5.0
20,158,3.0
20,364,5.0
20,586,3.0
20,588,5.0
20,594,5.0
20,596,4.5
21,1,3.5
21,10,5.0
21,19,2.5
21,44,1.0
21,48,3.0
21,145,3.0
21,165,3.5
21,170,2.0
21,260,4.5
21,296,3.5
21,355,4.0
21,364,4.0
21,367,3.0
21,480,4.0
21,500,2.5
21,588,4.0
21,589,3.5
21,592,3.5
21,597,4.0
22,253,4.0
22,318,5.0
22,356,5.0
22,541,5.0
23,50,4.0
23,296,3.5
23,454,2.5
23,541,5.0
24,50,4.0
24,165,3.5
24,253,3.5
24,296,4.0
24,318,4.5
24,356,4.5
24,457,3.5
24,593,4.5
25,231,4.0
25,260,5.0
25,527,5.0
26,10,3.0
26,34,3.0
26,150,3.0
26,153,3.0
26,165,4.0
26,185,3.0
26,208,2.0
26,225,3.0
26,296,4.0
26,344,3.0
26,349,3.0
26,356,3.0
26,380,3.0
26,434,2.0
26,454,4.0
26,457,4.0
26,592,4.0
26,593,4.0
27,1,3.0
27,34,5.0
27,48,4.0
27,60,3.0
27,62,5.0
27,260,4.0
27,356,5.0
27,364,4.0
27,367,4.0
27,480,4.0
27,590,4.0
28,16,2.5
28,21,3.0
28,23,1.5
28,47,3.0
28,50,3.5
28,95,2.0
28,110,3.5
28,145,1.5
28,161,3.0
28,253,3.0
28,260,4.0
28,296,4.5
28,318,3.5
28,337,3.5
28,349,3.0
28,353,3.0
28,356,4.0
28,377,1.5
28,457,3.0
28,480,2.5
28,508,3.5
28,527,3.0
28,541,4.0
28,553,3.0
28,555,3.0
28,589,4.5
28,592,2.5
28,593,2.5
29,50,3.5
29,165,4.0
29,318,4.5
29,356,4.5
30,110,5.0
30,318,5.0
30,589,3.5
31,1,5.0
31,10,4.0
31,25,2.0
31,62,4.0
31,165,4.0
31,344,3.0
31,377,5.0
31,588,5.0
32,1,3.0
32,21,4.0
32,25,4.0
32,39,3.0
32,50,5.0
32,62,3.0
32,95,3.0
32,100,4.0
32,153,3.0
32,224,4.0
32,246,4.0
32,296,5.0
32,318,5.0
32,327,3.0
32,337,3.0
32,353,3.0
32,357,3.0
32,376,3.0
32,471,3.0
32,497,5.0
32,527,4.0
32,553,3.0
32,592,5.0
33,1,3.0
33,11,2.0
33,17,4.0
33,21,4.0
33,25,3.0
33,34,3.0
33,39,5.0
33,50,5.0
33,110,5.0
33,150,3.0
33,161,3.0
33,223,4.0
33,261,4.0
33,296,5.0
33,318,4.0
33,337,5.0
33,356,5.0
33,457,5.0
33,477,3.0
33,497,4.0
33,509,5.0
33,527,5.0
33,562,5.0
33,588,5.0
33,589,4.0
34,70,3.5
34,110,0.5
34,145,1.0
34,163,3.0
34,318,4.0
34,356,4.0
34,357,0.5
34,377,4.5
34,589,3.5
35,11,4.0
35,21,5.0
35,39,3.0
35,50,5.0
35,60,5.0
35,62,5.0
35,150,5.0
35,231,3.0
35,235,4.0
35,261,5.0
35,266,2.0
35,590,5.0
35,592,4.0
36,25,2.5
36,315,0.5
36,318,4.0
37,150,5.0
37,153,3.0
37,165,5.0
37,231,5.0
37,292,4.0
37,296,5.0
37,318,4.0
37,329,3.0
37,344,5.0
37,349,4.0
37,356,4.0
37,380,2.0
37,457,4.0
37,590,4.0
37,592,3.0
37,593,5.0
38,11,5.0
38,17,3.0
38,21,3.0
38,48,3.0
38,50,5.0
38,62,3.0
38,105,3.0
38,110,5.0
38,150,4.0
38,151,5.0
38,153,3.0
38,161,4.0
38,163,1.0
38,168,4.0
38,193,1.0
38,208,1.0
38,223,5.0
38,224,4.0
38,235,4.0
38,246,5.0
38,253,1.0
38,266,1.0
38,292,3.0
38,296,3.0
38,317,3.0
38,318,5.0
38,329,3.0
38,337,3.0
38,350,4.0
38,355,3.0
38,356,3.0
38,357,5.0
38,364,2.0
38,367,2.0
38,376,4.0
38,380,3.0
38,434,2.0
38,454,4.0
38,457,5.0
38,480,3.0
38,497,5.0
38,500,3.0
38,508,3.0
38,509,2.0
38,527,5.0
38,555,2.0
38,586,3.0
38,588,3.0
38,590,4.0
38,592,4.0
38,593,3.0
38,597,2.0
39,47,3.0
39,260,5.0
39,296,5.0
39,364,4.0
39,457,4.0
39,588,4.0
39,589,4.0
39,593,5.0
39,594,3.0
39,596,3.0
40,1,5.0
40,17,5.0
40,19,2.0
40,21,4.0
40,34,5.0
40,44,3.0
40,48,2.0
40,60,4.0
40,62,5.0
40,104,1.0
40,110,4.0
40,111,5.0
40,153,3.0
40,163,5.0
40,165,4.0
40,168,2.0
40,208,2.0
40,223,5.0
40,231,1.0
40,235,4.0
40,266,4.0
40,292,3.0
40,296,5.0
40,317,4.0
40,318,5.0
40,327,4.0
40,329,3.0
40,330,3.0
40,337,5.0
40,344,4.0
40,350,5.0
40,353,3.0
40,364,5.0
40,367,4.0
40,376,3.0
40,380,3.0
40,383,3.0
40,457,3.0
40,509,3.0
40,515,3.0
40,553,5.0
40,588,4.0
40,590,4.0
40,592,4.0
40,610,4.0
41,47,3.5
41,50,3.0
41,215,2.0
41,296,5.0
41,356,2.0
41,357,4.0
41,380,0.5
41,541,2.0
41,593,4.0
41,597,3.0
42,10,5.0
42,11,5.0
42,16,5.0
42,19,2.0
42,21,4.0
42,22,5.0
42,47,4.0
42,50,5.0
42,86,4.0
42,95,3.0
42,110,4.0
42,122,3.0
42,144,4.0
42,150,5.0
42,153,2.0
42,161,3.0
42,163,3.0
42,165,2.0
42,168,3.0
42,185,4.0
42,223,5.0
42,225,4.0
42,231,4.0
42,253,5.0
42,260,5.0
42,292,3.0
42,296,5.0
42,303,2.0
42,318,4.0
42,344,2.0
42,349,4.0
42,350,4.0
42,353,2.0
42,356,5.0
42,364,4.0
42,379,2.0
42,380,3.0
42,420,3.0
42,434,4.0
42,457,4.0
42,485,3.0
42,509,4.0
42,555,5.0
42,586,2.0
42,590,4.0
42,593,5.0
42,597,5.0
43,1,5.0
43,10,4.0
43,11,4.0
43,23,5.0
43,34,5.0
43,47,4.0
43,48,5.0
43,57,5.0
43,60,5.0
43,79,5.0
43,110,3.0
43,150,5.0
43,153,5.0
43,158,5.0
43,161,4.0
43,165,5.0
43,168,5.0
43,185,4.0
43,193,4.0
43,208,4.0
43,225,4.0
43,231,3.0
43,253,4.0
43,259,4.0
43,261,5.0
43,292,5.0
43,296,3.0
43,317,4.0
43,318,4.0
43,329,5.0
43,344,4.0
43,349,3.0
43,350,4.0
43,355,5.0
43,356,5.0
43,364,5.0
43,374,5.0
43,377,3.0
43,380,3.0
43,382,5.0
43,420,5.0
43,434,5.0
43,457,5.0
43,480,4.0
43,500,5.0
43,519,5.0
43,532,4.0
43,553,4.0
43,587,5.0
43,588,5.0
43,589,5.0
43,590,4.0
43,594,5.0
43,596,5.0
43,597,5.0
43,610,5.0
44,1,3.0
44,18,4.0
44,95,4.0
44,104,4.0
44,112,5.0
44,260,5.0
44,494,4.0
45,1,4.0
45,11,3.0
45,19,4.5
45,21,4.0
45,39,3.0
45,50,5.0
45,62,4.0
45,69,3.0
45,70,4.0
45,104,5.0
45,110,5.0
45,112,4.0
45,150,5.0
45,165,5.0
45,180,4.0
45,223,5.0
45,231,5.0
45,260,5.0
45,261,3.0
45,292,4.0
45,296,5.0
45,317,3.0
45,329,4.0
45,338,3.0
45,344,4.0
45,356,5.0
45,357,4.0
45,364,5.0
45,367,4.0
45,370,3.5
45,380,4.0
45,441,3.0
45,457,4.0
45,480,4.0
45,500,4.0
45,546,2.0
45,587,2.0
45,588,5.0
45,589,5.0
45,590,4.0
45,593,4.0
45,597,3.0
46,1,5.0
46,10,3.0
46,50,5.0
46,110,5.0
46,111,4.0
46,153,4.0
46,160,4.0
46,161,3.0
46,165,4.0
46,185,4.0
46,208,3.0
46,225,3.0
46,231,3.0
46,253,4.0
46,292,5.0
46,315,3.0
46,318,4.0
46,344,3.0
46,349,3.0
46,364,5.0
46,367,4.0
46,380,5.0
46,434,4.0
46,454,5.0
46,457,5.0
46,590,5.0
46,592,3.0
46,593,5.0
47,47,3.0
47,62,3.0
47,150,3.0
47,318,4.0
47,356,4.5
47,500,1.0
47,508,4.0
47,587,4.0
47,590,3.5
47,593,2.0
48,48,4.0
48,168,3.5
49,110,4.0
49,318,4.0
49,527,4.5
50,1,3.0
50,111,4.0
50,318,3.5
50,356,3.0
50,541,4.0
50,593,3.5
50,596,2.0
51,36,3.0
51,70,5.0
51,93,3.0
51,111,5.0
51,170,4.0
51,247,5.0
51,260,5.0
51,317,3.5
51,327,1.5
51,344,3.0
51,380,4.0
51,383,3.0
51,387,3.5
51,482,3.5
51,497,5.0
51,527,3.0
51,555,4.5
51,589,5.0
51,593,5.0
51,597,3.5
51,610,4.0
52,150,4.0
52,260,4.0
52,318,5.0
52,356,5.0
52,364,5.0
52,588,5.0
54,17,3.0
54,21,3.0
54,47,3.0
54,110,3.0
54,150,3.0
54,161,3.0
54,296,3.0
54,318,4.0
54,356,4.0
54,377,3.0
54,420,2.0
54,454,3.0
54,457,3.0
54,500,3.0
54,586,2.0
54,588,3.0
54,589,3.0
54,592,3.0
54,593,4.0
56,10,4.0
56,11,4.0
56,19,5.0
56,39,4.0
56,47,5.0
56,69,4.0
56,153,4.0
56,160,3.0
56,161,4.0
56,185,3.0
56,196,3.0
56,225,4.0
56,231,5.0
56,253,3.0
56,292,4.0
56,296,4.0
56,315,4.0
56,317,4.0
56,318,4.0
56,329,3.0
56,344,5.0
56,349,4.0
56,356,5.0
56,364,5.0
56,370,3.0
56,380,4.0
56,420,3.0
56,454,3.0
56,457,4.0
56,589,4.0
56,592,3.0
56,593,5.0
57,1,5.0
57,10,3.0
57,21,3.0
57,39,3.0
57,50,5.0
57,70,1.0
57,95,3.0
57,104,2.0
57,110,4.0
57,112,4.0
57,150,3.0
57,151,3.0
57,153,2.0
57,158,1.0
57,160,1.0
57,185,2.0
57,208,1.0
57,224,4.0
57,235,5.0
57,260,5.0
57,296,3.0
57,303,2.0
57,329,4.0
57,355,1.0
57,356,4.0
57,357,4.0
57,364,4.0
57,367,3.0
57,377,2.0
57,379,1.0
57,380,4.0
57,382,2.0
57,434,2.0
57,457,5.0
57,471,3.0
57,480,5.0
57,494,4.0
57,497,3.0
57,500,3.0
57,515,4.0
57,527,5.0
57,541,5.0
57,553,4.0
57,588,4.0
57,589,4.0
57,592,4.0
57,593,5.0
57,594,4.0
57,596,4.0
57,597,3.0
57,610,3.0
58,21,4.0
58,22,3.0
58,39,5.0
58,44,2.0
58,47,5.0
58,48,3.0
58,50,5.0
58,62,3.0
58,110,5.0
58,150,4.0
58,153,3.0
58,165,4.0
58,168,5.0
58,185,3.0
58,196,2.0
58,208,4.0
58,223,3.0
58,224,3.0
58,225,3.0
58,231,5.0
58,253,2.0
58,261,4.0
58,266,3.0
58,292,4.0
58,296,5.0
58,315,5.0
58,317,3.0
58,318,5.0
58,327,4.0
58,350,4.0
58,356,4.0
58,357,3.0
58,364,4.0
58,367,4.0
58,377,5.0
58,380,3.0
58,454,3.0
58,457,5.0
58,477,4.0
58,480,4.0
58,497,5.0
58,500,3.0
58,508,5.0
58,509,2.0
58,527,5.0
58,555,3.0
58,587,4.0
58,589,4.0
58,590,3.0
58,592,3.0
58,594,5.0
58,596,4.0
59,10,3.0
59,41,5.0
59,105,4.0
59,110,2.0
59,260,4.0
59,350,3.0
59,367,4.0
59,480,3.0
59,527,5.0
59,589,4.0
59,593,5.0
60,48,3.0
60,50,3.0
60,527,5.0
61,16,4.0
61,50,4.5
61,235,4.0
61,266,4.0
61,318,5.0
61,555,4.5
61,593,4.0
62,47,4.5
62,110,4.5
62,260,4.5
62,296,4.5
62,318,4.0
62,344,3.0
62,356,5.0
62,527,4.5
62,586,4.0
62,593,5.0
63,1,5.0
63,34,3.0
63,47,4.0
63,50,5.0
63,110,2.5
63,111,3.0
63,153,1.0
63,165,4.0
63,208,2.0
63,231,3.0
63,260,5.0
63,296,5.0
63,344,5.0
63,356,3.5
63,357,4.0
63,364,4.0
63,367,4.0
63,377,2.5
63,500,3.0
63,527,4.0
63,555,2.5
63,586,2.5
63,588,4.0
63,589,4.0
63,592,4.0
64,1,4.0
64,16,5.0
64,19,3.5
64,22,3.5
64,34,4.5
64,39,4.0
64,45,3.5
64,47,4.5
64,48,3.0
64,50,3.0
64,70,4.0
64,110,4.0
64,111,4.0
64,151,3.0
64,153,2.5
64,163,3.5
64,185,3.0
64,223,3.0
64,231,4.5
64,253,4.0
64,260,3.5
64,266,5.0
64,296,4.5
64,317,3.5
64,318,5.0
64,350,3.5
64,353,4.0
64,355,2.5
64,356,4.0
64,357,4.5
64,364,4.0
64,367,3.5
64,370,2.0
64,377,3.0
64,480,4.0
64,500,3.5
64,509,4.0
64,527,5.0
64,553,4.0
64,555,4.0
64,586,3.0
64,587,4.0
64,588,4.0
64,589,4.0
64,590,5.0
64,593,5.0
64,596,4.0
65,318,4.0
65,527,4.0
66,1,4.0
66,18,4.0
66,19,3.0
66,47,5.0
66,50,4.0
66,110,5.0
66,111,4.5
66,208,4.0
66,223,3.5
66,224,5.0
66,255,0.5
66,260,2.5
66,296,5.0
66,318,4.5
66,337,4.0
66,356,5.0
66,357,5.0
66,380,3.5
66,457,3.0
66,480,3.0
66,485,2.5
66,516,3.0
66,523,4.0
66,586,3.0
66,589,4.0
66,592,4.0
66,593,4.0
67,296,4.5
67,318,4.5
67,356,4.5
67,589,3.5
68,11,4.5
68,16,3.5
68,17,3.5
68,18,2.0
68,19,1.5
68,25,3.5
68,34,1.0
68,39,4.0
68,44,3.0
68,47,4.0
68,48,4.0
68,50,3.0
68,62,3.5
68,70,4.0
68,95,3.5
68,104,4.5
68,110,2.5
68,140,3.5
68,150,3.0
68,153,3.0
68,158,3.0
68,163,4.5
68,168,3.0
68,170,2.5
68,180,2.5
68,185,3.0
68,193,2.0
68,208,4.0
68,223,1.0
68,247,2.5
68,253,2.5
68,260,5.0
68,261,2.0
68,266,4.0
68,292,2.5
68,296,2.0
68,303,3.5
68,318,3.0
68,337,3.5
68,344,2.5
68,350,3.5
68,355,3.0
68,356,3.5
68,364,4.5
68,367,3.0
68,370,1.5
68,376,3.0
68,379,3.0
68,434,3.0
68,441,4.5
68,454,3.5
68,457,4.5
68,480,3.5
68,485,2.5
68,500,3.0
68,508,3.0
68,527,4.0
68,541,2.0
68,546,2.0
68,553,3.0
68,555,2.0
68,562,2.5
68,586,1.0
68,587,2.0
68,588,3.5
68,589,3.5
68,590,4.0
68,592,4.0
68,593,3.5
68,596,2.0
69,50,5.0
69,260,5.0
69,296,5.0
69,318,5.0
69,356,4.0
69,541,5.0
69,553,5.0
70,36,5.0
70,150,4.0
70,246,4.5
70,318,4.5
70,356,4.0
70,376,1.5
70,508,4.5
70,527,5.0
71,1,5.0
71,62,4.0
71,86,5.0
71,95,4.0
71,165,5.0
71,208,2.0
71,260,3.0
71,494,4.0
71,589,3.0
72,47,4.5
72,50,4.5
72,110,4.5
72,150,4.0
72,165,4.0
72,296,4.5
72,318,5.0
72,344,3.5
72,356,4.0
72,377,3.5
72,527,4.5
72,589,4.5
72,590,4.0
73,1,4.5
73,260,2.0
74,111,5.0
74,296,5.0
74,337,4.0
74,382,4.5
75,151,2.0
75,168,4.0
75,260,5.0
75,515,2.0
75,541,4.0
75,589,4.5
75,592,3.5
76,1,0.5
76,47,3.5
76,48,0.5
76,111,3.0
76,158,0.5
76,260,4.0
76,317,0.5
76,318,3.0
76,356,1.0
76,480,2.0
76,541,3.5
76,553,3.5
76,593,3.5
77,260,5.0
78,1,4.0
78,20,3.0
78,150,4.0
78,165,3.0
78,260,3.5
78,296,4.0
78,318,4.5
78,344,4.0
78,356,3.0
78,370,4.0
78,377,3.5
78,380,4.0
78,480,4.0
78,546,0.5
78,589,4.5
78,590,2.0
78,593,3.0
79,246,5.0
79,260,5.0
79,377,4.0
79,457,4.0
79,589,5.0
80,50,4.5
80,150,4.0
80,318,5.0
81,10,1.0
81,47,3.0
81,110,3.0
81,150,3.0
81,153,3.0
81,161,3.0
81,165,3.0
81,208,1.0
81,231,1.0
81,318,3.0
81,344,1.0
81,356,2.0
81,377,3.0
81,380,2.0
81,457,4.0
81,480,4.0
81,588,2.0
81,589,5.0
81,592,3.0
82,1,2.5
82,10,3.5
82,34,2.0
82,47,3.5
82,110,4.5
82,145,4.5
82,153,3.0
82,158,1.0
82,163,4.0
82,165,4.0
82,170,3.0
82,185,3.0
82,196,3.5
82,260,3.5
82,303,3.0
82,317,2.5
82,337,2.5
82,344,3.5
82,356,4.5
82,357,3.5
82,364,3.5
82,367,3.5
82,370,3.0
82,380,4.0
82,420,3.5
82,454,3.5
82,480,4.0
82,588,2.5
82,589,4.5
82,590,3.5
82,592,3.5
83,161,3.5
83,318,5.0
83,356,4.5
83,364,3.5
83,480,3.0
83,541,4.5
83,586,1.5
84,10,3.0
84,11,4.0
84,14,4.0
84,21,4.0
84,25,5.0
84,34,4.0
84,36,5.0
84,45,4.0
84,50,4.0
84,57,3.0
84,62,4.0
84,95,2.0
84,100,3.0
84,105,3.0
84,122,3.0
84,140,4.0
84,150,5.0
84,161,3.0
84,165,3.0
84,180,2.0
84,224,4.0
84,225,3.0
84,235,3.0
84,246,4.0
84,247,4.0
84,260,4.0
84,261,4.0
84,266,4.0
84,296,4.0
84,318,5.0
84,348,5.0
84,349,4.0
84,350,4.0
84,356,5.0
84,357,4.0
84,380,3.0
84,412,5.0
84,420,3.0
84,454,4.0
84,457,4.0
84,477,4.0
84,480,3.0
84,500,4.0
84,508,4.0
84,515,4.0
84,527,5.0
84,532,3.0
84,534,4.0
84,586,3.0
84,587,3.0
84,590,4.0
84,592,3.0
84,597,3.0
85,515,4.0
85,527,5.0
86,1,4.0
86,165,4.0
86,260,4.5
86,318,4.5
86,356,4.0
86,457,4.0
86,480,3.0
86,588,4.0
87,60,3.0
87,327,3.5
88,16,4.5
88,50,5.0
88,69,3.5
88,223,4.5
88,318,5.0
88,527,4.0
89,1,3.0
89,11,2.5
89,104,4.0
89,356,0.5
89,357,2.5
89,588,1.0
90,1,3.0
90,14,5.0
90,17,5.0
90,25,5.0
90,36,4.0
90,81,3.0
90,260,5.0
90,562,4.0
91,1,4.0
91,10,3.5
91,16,4.5
91,19,2.0
91,21,4.0
91,22,3.5
91,25,2.0
91,36,3.0
91,39,1.5
91,41,4.0
91,47,4.5
91,50,4.5
91,92,2.0
91,104,1.5
91,110,4.0
91,111,4.0
91,112,3.0
91,150,3.5
91,151,3.0
91,153,2.0
91,160,2.0
91,161,3.5
91,163,5.0
91,165,3.0
91,185,2.0
91,196,3.0
91,208,2.5
91,223,3.0
91,225,3.0
91,231,3.0
91,235,4.5
91,253,4.5
91,260,4.5
91,266,3.0
91,292,3.5
91,296,4.5
91,318,2.0
91,329,2.0
91,337,1.5
91,344,3.0
91,349,3.0
91,350,3.0
91,353,5.0
91,356,3.0
91,357,1.5
91,364,3.5
91,367,3.5
91,370,3.0
91,376,2.5
91,377,3.0
91,380,3.5
91,420,1.5
91,434,2.0
91,454,3.0
91,471,1.0
91,480,4.5
91,482,3.5
91,485,4.0
91,494,3.0
91,500,2.5
91,515,1.0
91,533,4.0
91,541,5.0
91,586,2.0
91,587,2.5
91,588,3.5
91,589,4.0
91,590,3.5
91,593,4.5
91,594,3.0
91,597,2.5
91,610,4.5
92,327,3.5
93,10,4.0
93,15,4.0
93,34,5.0
93,60,4.0
93,86,4.0
93,110,5.0
93,150,5.0
93,153,4.0
93,158,4.0
93,168,4.0
93,260,5.0
93,318,4.0
93,349,4.0
93,356,5.0
93,367,5.0
93,380,5.0
93,434,5.0
93,480,5.0
93,527,5.0
93,588,4.0
93,590,5.0
93,593,5.0
94,10,3.0
94,11,3.0
94,17,1.0
94,19,2.0
94,34,4.0
94,39,1.0
94,44,1.0
94,95,3.0
94,150,4.0
94,153,3.0
94,160,3.0
94,161,4.0
94,165,4.0
94,185,2.0
94,208,2.0
94,231,3.0
94,253,1.0
94,266,3.0
94,292,3.0
94,296,4.0
94,317,3.0
94,318,5.0
94,329,4.0
94,337,3.0
94,344,3.0
94,356,3.0
94,357,1.0
94,364,4.0
94,367,3.0
94,377,3.0
94,420,3.0
94,434,3.0
94,457,4.0
94,480,4.0
94,500,3.0
94,586,3.0
94,587,3.0
94,589,4.0
94,590,4.0
94,592,3.0
94,593,3.0
94,597,2.0
95,18,3.5
95,25,5.0
95,34,4.0
95,39,4.0
95,122,3.5
95,260,5.0
95,480,3.5
95,541,5.0
96,1,5.0
96,34,5.0
96,50,5.0
96,110,5.0
96,150,5.0
96,193,1.0
96,260,5.0
96,296,5.0
96,367,5.0
96,377,5.0
96,380,3.0
96,434,4.0
96,454,4.0
96,480,5.0
96,527,5.0
96,589,5.0
97,377,4.0
98,1,4.5
98,356,5.0
98,364,3.0
99,10,4.0
99,22,4.0
99,23,4.0
99,122,4.0
99,145,4.0
99,150,5.0
99,153,5.0
99,160,2.0
99,161,3.0
99,163,5.0
99,165,5.0
99,168,5.0
99,204,1.0
99,225,5.0
99,231,5.0
99,253,4.0
99,259,3.0
99,266,4.0
99,292,5.0
99,315,3.0
99,318,5.0
99,337,5.0
99,344,5.0
99,349,5.0
99,380,5.0
99,420,2.0
99,555,4.0
99,588,5.0
99,592,4.0
100,16,4.5
100,17,4.5
100,19,1.0
100,62,4.0
100,95,4.5
100,104,3.5
100,223,3.5
100,261,4.5
100,266,4.0
