userId,movieId,rating,timestamp
6,593,4.0,845553174
6,595,5.0,845553174
6,608,3.0,845553844
6,780,5.0,845556915
7,1,4.5,1106635946
7,50,4.5,1106635993
7,150,4.5,1106635925
7,165,4.0,1106635987
7,260,5.0,1106635933
7,356,5.0,1106635915
7,380,3.0,1106635937
7,480,5.0,1106635917
7,588,3.0,1106635971
7,589,2.5,1106635940
7,592,3.0,1106635922
7,593,5.0,1106635912
7,595,3.5,1106712636
7,648,4.0,1106635981
7,780,4.5,1106635943
7,1196,4.0,1106635996
7,1210,4.0,1106635965
7,1270,5.0,1106635681
7,2762,4.5,1106635648
7,2858,4.0,1106712546
7,3578,1.5,1106636534
7,4306,4.0,1106635524
7,4993,4.5,1106636589
7,5952,4.5,1106636527
7,6539,4.5,1106636584
7,7153,4.0,1106636520
8,32,3.0,839463624
8,47,4.0,839463546
8,50,5.0,839463644
8,110,3.0,839463527
8,150,4.0,839463422
8,296,4.0,839463422
8,318,5.0,839463489
8,356,3.0,839463527
8,364,5.0,839463546
8,367,3.0,839463564
8,377,4.0,839463644
8,380,5.0,839463422
8,457,3.0,839463489
8,480,4.0,839463527
8,500,2.0,839463624
8,527,5.0,839463728
8,590,5.0,839463422
8,592,3.0,839463422
8,593,4.0,839463470
9,1198,5.0,1044656716
9,1270,5.0,1044657088
9,4993,5.0,1044657051
9,5952,5.0,1044656908
10,296,1.0,1455303387
10,356,3.5,1455301685
10,588,4.0,1455306173
10,2571,0.5,1455356378
10,2762,0.5,1455356388
10,2858,1.0,1455356578
10,2959,0.5,1455356582
10,3578,4.0,1455356591
10,4306,4.5,1455356595
10,4993,4.0,1455356385
10,5952,4.0,1455356588
10,7153,4.0,1455356347
10,58559,4.5,1455302113
11,110,5.0,902154266
11,150,5.0,902154266
11,165,3.0,902154567
11,318,4.0,902155070
11,356,5.0,901200263
11,377,3.0,902154431
11,380,4.0,902154431
11,457,5.0,902154316
11,480,4.0,902154383
11,589,4.0,902154266
11,593,5.0,902155102
11,648,4.0,902154514
11,780,4.0,902154487
11,1210,4.0,902154266
11,2028,5.0,902153951
13,47,5.0,987895819
13,1198,5.0,987456848
13,2571,5.0,987457007
13,3578,5.0,987895902
14,32,4.0,835441168
14,47,5.0,835441133
14,110,5.0,835441107
14,150,4.0,835440977
14,296,3.0,835440978
14,318,3.0,835441042
14,344,2.0,835441012
14,356,4.0,835441239
14,367,1.0,835441210
14,377,3.0,835441328
14,480,3.0,835441262
14,527,3.0,835441371
14,590,4.0,835440977
14,592,2.0,835440976
14,593,4.0,835441086
15,1,2.5,1510577970
15,47,3.5,1510571970
15,260,5.0,1510571946
15,296,4.0,1510571877
15,318,5.0,1510571866
15,356,5.0,1510571873
15,364,3.0,1510577958
15,527,5.0,1510571982
15,588,3.0,1510577985
15,589,5.0,1510572012
15,780,3.5,1510572881
15,858,4.0,1510571941
15,1196,5.0,1510572645
15,1198,4.0,1510571989
15,1210,5.0,1510572653
15,1214,5.0,1510572684
15,1270,5.0,1510571953
15,2028,3.5,1510571984
15,2571,4.0,1510571744
15,2762,3.0,1510571764
15,2858,4.0,1510571751
15,2959,2.5,1510571747
15,3578,5.0,1510571768
15,4226,1.5,1510571774
15,4306,3.0,1510577965
15,4993,3.5,1510571754
15,5952,3.5,1510571759
15,58559,2.0,1510571886
16,47,3.5,1377477814
16,50,4.0,1377476781
16,260,3.0,1377476936
16,296,3.0,1377477302
16,318,4.0,1377476766
16,356,3.5,1377477951
16,527,4.0,1377476787
16,593,3.0,1377476977
16,608,4.5,1377477406
16,858,2.5,1377476772
16,1196,3.0,1377476993
16,1198,3.5,1377476852
16,1214,4.0,1377477839
16,2571,3.5,1377476921
16,2762,3.5,1377477612
16,2858,3.5,1377476998
16,2959,3.5,1377476874
16,4226,4.5,1377476925
16,4993,3.5,1377477289
16,5952,3.5,1377477424
16,7153,3.5,1377477293
16,58559,4.5,1377476817
17,1,4.5,1305696483
17,47,4.0,1307262715
17,50,4.5,1305697013
17,110,4.5,1305696470
17,150,3.5,1305696497
17,260,5.0,1305696468
17,296,5.0,1305696455
17,318,5.0,1305696465
17,356,5.0,1305696457
17,480,4.5,1305696463
17,527,4.5,1305696664
17,589,4.5,1305696475
17,590,4.5,1305696492
17,592,4.5,1305696480
17,593,4.5,1305696461
17,780,4.0,1305696486
17,858,5.0,1305696683
17,1036,4.0,1305696741
17,1196,5.0,1305696635
17,1198,4.5,1305696619
17,1210,5.0,1305696490
17,1270,4.5,1305696846
17,2028,4.5,1305696726
17,2571,5.0,1305696756
17,2762,4.0,1305696835
17,2858,4.0,1322628761
17,2959,4.5,1305696867
17,4226,4.0,1305696762
17,4993,4.5,1305696817
17,5952,5.0,1305696823
17,7153,4.5,1305696820
17,58559,4.5,1305696675
18,1,3.5,1455209816
18,32,4.0,1455209840
18,47,4.5,1455050013
18,50,5.0,1455049343
18,110,4.5,1455050170
18,165,4.0,1455209902
18,260,4.0,1455049368
18,296,4.0,1455050745
18,318,5.0,1455049328
18,344,2.5,1455209869
18,356,4.5,1455050112
18,364,3.0,1455209887
18,367,2.5,1455618093
18,377,2.5,1455209879
18,380,2.5,1455209846
18,457,3.5,1477432493
18,480,3.5,1455209811
18,500,3.5,1455618095
18,527,4.5,1455050006
18,588,3.5,1455209912
18,589,4.5,1455209793
18,590,4.0,1455209837
18,593,4.5,1455050067
18,595,3.0,1455209900
18,608,4.5,1455050069
18,648,3.0,1455209873
18,780,4.0,1455209824
18,858,4.0,1455050024
18,1036,4.0,1455618103
18,1196,4.0,1455209805
18,1198,4.0,1455049377
18,1210,4.5,1455209798
18,1214,4.0,1455050629
18,1270,4.0,1455748627
18,1580,3.5,1455748435
18,2028,4.0,1455209855
18,2571,4.5,1455209654
18,2762,4.5,1455209891
18,2959,4.5,1455049351
18,3578,4.5,1455209857
18,4226,4.5,1455231390
18,4306,4.0,1455209697
18,4993,4.5,1455209675
18,5952,3.5,1455209677
18,6539,4.5,1455049808
18,7153,4.5,1455049801
18,58559,4.0,1455049372
19,1,4.0,965705637
19,32,4.0,965703646
19,47,3.0,965710720
19,165,3.0,965711413
19,260,4.0,965704248
19,344,2.0,965706566
19,356,2.0,965706045
19,364,3.0,965709102
19,367,4.0,965704281
19,377,4.0,965711156
19,380,3.0,965707487
19,457,4.0,965710781
19,480,2.0,965703785
19,500,2.0,965706636
19,588,3.0,965706337
19,589,5.0,965710720
19,592,5.0,965709445
19,648,3.0,965709656
19,1196,4.0,965703555
19,1198,5.0,965709394
19,1210,3.0,965709445
19,1214,4.0,965703555
19,1270,4.0,965703583
19,1580,2.0,965703698
19,2571,4.0,965703605
19,2762,4.0,965710565
19,2858,4.0,965702994
19,2959,5.0,965703109
19,3578,3.0,965703221
20,364,5.0,1054038067
20,588,5.0,1054038059
20,595,5.0,1054038060
20,3578,4.5,1054037169
20,4226,3.5,1054037196
20,4306,5.0,1054037117
20,4993,5.0,1054037162
20,5952,5.0,1054037144
21,1,3.5,1407618878
21,165,3.5,1418846918
21,260,4.5,1417378080
21,296,3.5,1500701533
21,356,4.5,1407617845
21,364,4.0,1418063557
21,367,3.0,1407617838
21,480,4.0,1418063303
21,500,2.5,1407617852
21,588,4.0,1407618992
21,589,3.5,1418846818
21,592,3.5,1419795406
21,648,4.5,1403637454
21,780,3.5,1452052029
21,858,2.5,1376823648
21,1036,3.5,1418063296
21,1196,4.5,1403460820
21,1198,4.0,1417378082
21,1210,4.5,1417378078
21,1214,1.5,1419795364
21,1270,5.0,1407617830
21,1580,4.5,1407617833
21,2571,4.0,1412967844
21,2762,0.5,1403460436
21,2858,2.0,1441392960
21,2959,2.0,1441392954
21,3578,2.5,1436989941
21,4306,4.0,1418932197
21,4993,1.5,1419025153
21,5952,2.0,1419025155
21,6539,4.0,1419795351
21,7153,1.5,1419025150
21,58559,3.5,1376823495
22,318,5.0,1268726193
22,356,5.0,1268726309
22,858,3.0,1268726337
22,2959,3.5,1268726211
22,3578,4.0,1268727393
22,4226,3.0,1268726490
22,4306,3.0,1268727454
22,4993,1.0,1268726251
22,6539,2.5,1268727433
22,7153,1.0,1268726287
22,58559,3.0,1268727214
23,32,3.5,1107341750
23,50,4.0,1107163741
23,296,3.5,1107163773
23,608,3.5,1107162895
23,858,3.5,1107163336
23,1036,3.0,1107342203
23,1214,4.0,1107341579
23,4226,4.5,1107163706
24,32,3.5,1458942033
24,50,4.0,1458942023
24,165,3.5,1458941746
24,296,4.0,1458942020
24,318,4.5,1458941989
24,356,4.5,1458940987
24,457,3.5,1458941545
24,593,4.5,1458941983
24,608,4.0,1458942040
24,780,3.5,1458942032
24,1198,4.5,1458941536
24,1580,4.0,1458941715
24,2028,4.0,1458941924
24,2571,4.0,1458941533
24,3578,4.0,1458941548
24,58559,4.0,1458941530
25,260,5.0,1535470429
25,527,5.0,1535470432
25,1198,5.0,1535470495
25,2028,5.0,1535470505
25,2571,5.0,1535470427
25,3578,5.0,1535470497
25,4993,5.0,1535470421
25,5952,5.0,1535470419
25,7153,5.0,1535470418
25,58559,5.0,1535470524
26,47,4.0,836950431
26,150,3.0,836950245
26,165,4.0,836950286
26,296,4.0,836950245
26,344,3.0,836950286
26,356,3.0,836950483
26,380,3.0,836950245
26,457,4.0,836950379
26,592,4.0,836950245
26,593,4.0,836950379
27,1,3.0,962685262
27,260,4.0,962686637
27,356,5.0,965149932
27,364,4.0,962685351
27,367,4.0,965150022
27,480,4.0,962685912
27,590,4.0,962685883
27,595,4.0,962685262
27,648,4.0,962685941
27,780,3.0,962686571
27,1196,4.0,962686386
27,1198,5.0,965150190
27,1210,4.0,962684909
27,1270,5.0,965151115
27,1580,3.0,962686758
28,32,3.5,1234335329
28,47,3.0,1235975946
28,50,3.5,1234337966
28,110,3.5,1234515793
28,260,4.0,1234338579
28,296,4.5,1234338046
28,318,3.5,1234338000
28,356,4.0,1243837724
28,377,1.5,1234516131
28,457,3.0,1234515692
28,480,2.5,1234515708
28,527,3.0,1234570054
28,589,4.5,1234515689
28,590,4.0,1242290279
28,592,2.5,1234516064
28,593,2.5,1234570144
28,608,3.0,1243837137
28,780,3.0,1234516111
28,858,4.5,1234338178
28,1036,2.0,1234515645
28,1196,4.0,1234338139
28,1198,2.5,1234569517
28,1210,4.0,1234515113
28,1214,3.5,1234338454
28,1580,3.0,1234516117
28,2028,3.5,1234515641
28,2571,4.0,1234338350
28,2762,3.0,1234570602
28,2858,4.0,1234338144
28,2959,3.5,1234338005
28,3578,4.0,1234515839
28,4226,3.5,1234337963
28,4993,3.0,1234338192
28,5952,3.5,1234338346
28,6539,2.0,1242031882
28,7153,3.5,1234338343
28,58559,3.5,1234337988
29,50,3.5,1308007653
29,150,4.0,1362016794
29,165,4.0,1362016840
29,296,3.5,1362016789
29,318,4.5,1307907071
29,356,4.5,1362016780
29,780,4.0,1362016798
29,858,4.5,1307907013
29,1198,4.5,1307906966
29,1270,4.0,1307906647
29,2028,5.0,1362016835
29,3578,5.0,1362016881
30,110,5.0,1500370456
30,260,5.0,1500370339
30,318,5.0,1500370344
30,589,3.5,1500370430
30,1036,4.0,1500370436
30,1196,5.0,1500370341
30,1198,5.0,1500370343
30,1210,5.0,1500370347
30,2571,5.0,1500370345
30,4993,5.0,1500370423
30,5952,5.0,1500370399
30,7153,5.0,1500370349
30,58559,5.0,1500370398
31,1,5.0,850466616
31,165,4.0,850467366
31,344,3.0,850467365
31,377,5.0,850467368
31,588,5.0,850467365
31,648,5.0,850466616
31,780,4.0,850466616
31,1036,5.0,850467468
31,1196,4.0,850467408
31,1198,4.0,850467408
31,1214,4.0,850467425
31,1270,4.0,850467468
32,1,3.0,856736119
32,32,4.0,856736119
32,50,5.0,856737002
32,260,5.0,856736227
32,296,5.0,856737001
32,318,5.0,856737003
32,527,4.0,856737205
32,592,5.0,856737044
32,593,5.0,856737081
32,608,5.0,856736172
32,648,3.0,856736119
32,780,3.0,856736119
32,1036,5.0,856737338
32,1196,4.0,856737165
32,1198,5.0,856737270
33,1,3.0,939647444
33,32,3.0,939647370
33,50,5.0,939646733
33,110,5.0,939648134
33,150,3.0,939647816
33,296,5.0,939717613
33,318,4.0,939716778
33,356,5.0,939654815
33,457,5.0,939646784
33,527,5.0,939716661
33,588,5.0,939646939
33,589,4.0,939647370
33,593,5.0,939647370
33,608,4.0,939647444
33,1210,5.0,939647873
33,1580,3.0,939718916
33,2028,5.0,939646902
33,2571,5.0,939646784
33,2762,4.0,939646424
34,110,0.5,1162049056
34,318,4.0,1162050357
34,356,4.0,1162049069
34,377,4.5,1162048796
34,589,3.5,1163954746
34,780,3.0,1162050135
34,1036,2.5,1166463521
34,1580,2.5,1162048827
34,2571,3.0,1162048690
34,2762,3.0,1162050482
34,2959,4.0,1162049153
34,4226,4.5,1162049184
34,4306,3.5,1162048723
34,5952,1.0,1162049047
34,6539,5.0,1162047962
35,50,5.0,830939598
35,150,5.0,830939391
35,590,5.0,830940157
35,592,4.0,830939391
35,595,3.0,830939438
36,318,4.0,1100804003
37,150,5.0,845239388
37,165,5.0,845239426
37,296,5.0,845239388
37,318,4.0,845239483
37,344,5.0,845239426
37,356,4.0,845239483
37,380,2.0,845239388
37,457,4.0,845239442
37,590,4.0,845239388
37,592,3.0,845239387
37,593,5.0,845239426
38,50,5.0,841341362
38,110,5.0,841341295
38,150,4.0,841341161
38,296,3.0,841341163
38,318,5.0,841341249
38,356,3.0,841341271
38,364,2.0,841341323
38,367,2.0,841341341
38,377,3.0,841341341
38,380,3.0,841341163
38,457,5.0,841341220
38,480,3.0,841341296
38,500,3.0,841341362
38,527,5.0,841341405
38,588,3.0,841341195
38,590,4.0,841341161
38,592,4.0,841341160
38,593,3.0,841341220
38,595,4.0,841341220
38,648,4.0,841341618
39,32,3.0,974787510
39,47,3.0,974789632
39,50,5.0,974788030
39,260,5.0,974787510
39,296,5.0,974789540
39,364,4.0,974788976
39,457,4.0,974789432
39,588,4.0,974788841
39,589,4.0,974788030
39,592,4.0,974789632
39,593,5.0,974788030
39,608,5.0,974788126
39,858,4.0,974789111
39,1036,4.0,974788126
39,1196,5.0,974789111
39,1198,4.0,974789111
39,1210,5.0,974787586
39,1214,5.0,974787510
39,1270,4.0,974787510
39,2571,5.0,974787586
39,2762,5.0,974788030
39,2858,5.0,974788291
40,1,5.0,832058959
40,110,4.0,832059053
40,150,5.0,832058854
40,165,4.0,832058897
40,296,5.0,832058854
40,318,5.0,832058930
40,344,4.0,832058897
40,364,5.0,832059644
40,367,4.0,832059676
40,380,3.0,832058854
40,457,3.0,832059534
40,588,4.0,832058897
40,590,4.0,832058854
40,592,4.0,832058854
40,595,3.0,832058930
41,47,3.5,1458939486
41,50,3.0,1459367479
41,296,5.0,1458933695
41,356,2.0,1459367500
41,380,0.5,1459367498
41,593,4.0,1458933734
41,595,4.0,1459367521
41,608,4.0,1458939466
41,1214,0.5,1459367443
41,2028,2.0,1459367469
41,2571,2.0,1459367665
41,2858,4.0,1458933687
41,2959,4.0,1458933677
41,3578,4.0,1458939542
41,4226,4.0,1458942816
41,4306,3.0,1458939651
41,5952,2.0,1459367614
41,6539,3.0,1458939642
42,47,4.0,996218105
42,50,5.0,996217838
42,110,4.0,996217933
42,150,5.0,996217989
42,165,2.0,996216316
42,260,5.0,996261559
42,296,5.0,996214107
42,318,4.0,996217804
42,344,2.0,996220343
42,356,5.0,996218222
42,364,4.0,996218379
42,380,3.0,996219248
42,457,4.0,996216038
42,527,4.0,996217804
42,590,4.0,996218404
42,592,3.0,996258232
42,593,5.0,996217838
42,648,5.0,996219248
42,780,2.0,996220093
42,858,5.0,996213544
42,1036,4.0,996216013
42,1196,3.0,996215831
42,1210,5.0,996258118
42,1270,4.0,996258052
42,1580,4.0,996214503
42,2028,5.0,996217964
42,2571,5.0,996214210
42,2959,3.0,996217838
42,3578,3.0,996212879
43,1,5.0,848993983
43,47,4.0,848993793
43,110,3.0,848993747
43,150,5.0,848993627
43,165,5.0,848993660
43,296,3.0,848993627
43,318,4.0,848993718
43,344,4.0,848993662
43,356,5.0,848993693
43,364,5.0,848993793
43,367,5.0,848993793
43,377,3.0,848993769
43,380,3.0,848993628
43,457,5.0,848993662
43,480,4.0,848993719
43,500,5.0,848993793
43,588,5.0,848993660
43,589,5.0,848993769
43,590,4.0,848993627
43,592,5.0,848993627
43,595,5.0,848993693
43,648,5.0,848994102
44,1,3.0,869251860
44,260,5.0,869251910
44,648,3.0,869251861
44,780,3.0,869251860
44,1210,5.0,869252333
45,1,4.0,951170182
45,32,4.5,1121724503
45,50,5.0,951756750
45,110,5.0,950741520
45,150,5.0,1007484259
45,165,5.0,1091305945
45,260,5.0,950726388
45,296,5.0,1007483989
45,344,4.0,951170563
45,356,5.0,951170194
45,364,5.0,950726215
45,367,4.0,950724840
45,380,4.0,950726688
45,457,4.0,950726408
45,480,4.0,950740478
45,500,4.0,951170445
45,588,5.0,950726248
45,589,5.0,950726569
45,590,4.0,1091305624
45,593,4.0,951756812
45,595,5.0,950726248
45,648,4.0,950740583
45,780,3.0,950741000
45,858,5.0,950722240
45,1036,3.0,950741520
45,1196,5.0,950726388
45,1198,4.0,950726408
45,1210,5.0,950726673
45,1270,3.5,1091305972
45,1580,3.0,950740871
45,2028,5.0,950726408
45,2571,5.0,950718872
45,2762,5.0,959624096
45,2858,5.0,959624096
45,2959,5.0,1007483918
45,3578,5.0,1020803425
45,4306,5.0,1007483642
45,4993,5.0,1034343730
45,6539,5.0,1121724104
46,1,5.0,834787906
46,32,4.0,834788094
46,50,5.0,834788094
46,110,5.0,834788016
46,165,4.0,834787677
46,318,4.0,834787757
46,344,3.0,834787678
46,364,5.0,834788146
46,367,4.0,834788227
46,380,5.0,834787967
46,457,5.0,834787967
46,588,5.0,834787677
46,590,5.0,834787617
46,592,3.0,834787617
46,593,5.0,834787906
46,595,5.0,834787757
47,47,3.0,1496209354
47,150,3.0,1496206707
47,318,4.0,1496208166
47,356,4.5,1496206696
47,500,1.0,1496210197
47,590,3.5,1496208604
47,593,2.0,1496205249
47,1580,1.5,1496209799
47,2028,4.0,1496205180
47,2762,3.0,1496205184
47,2959,2.0,1496205268
48,780,3.5,1127128851
48,1580,5.0,1127128859
48,2571,5.0,1127128841
49,110,4.0,1493093005
49,318,4.0,1493089778
49,356,4.0,1493089782
49,527,4.5,1493089770
49,1214,4.0,1493093185
49,2028,4.5,1493089784
49,2571,4.5,1493093047
50,1,3.0,1514238116
50,32,3.0,1523740563
50,165,3.0,1514238058
50,296,4.0,1500573696
50,318,3.5,1514237959
50,356,3.0,1514238146
50,593,3.5,1514237974
50,608,4.0,1514238092
50,858,4.0,1514240681
50,1036,3.5,1514238054
50,1198,3.5,1527106209
50,1580,2.5,1514237995
50,2571,2.5,1514237967
50,2959,3.0,1527542290
50,4226,3.0,1514241617
50,4306,2.0,1514238088
50,6539,3.0,1514238028
50,58559,3.0,1527542309
51,260,5.0,1230931614
51,344,3.0,1230929299
51,377,3.0,1230931596
51,380,4.0,1230931592
51,527,3.0,1230929292
51,589,5.0,1230929287
51,593,5.0,1230931534
51,858,3.5,1230931501
51,1196,5.0,1230929268
51,1214,5.0,1230929258
51,1580,5.0,1230929254
51,2762,5.0,1230929240
51,58559,4.0,1230932758
52,150,4.0,1468051525
52,260,4.0,1468051102
52,318,5.0,1468051091
52,356,5.0,1468051518
52,364,5.0,1468051398
52,588,5.0,1468051449
52,1196,4.0,1468051103
52,1198,3.5,1468051097
52,1210,5.0,1468051109
52,2571,5.0,1468051094
52,2959,4.5,1468051516
52,7153,5.0,1468051114
52,58559,5.0,1468051847
54,1,3.0,830247330
54,32,3.0,830247417
54,47,3.0,839921084
54,50,3.0,830248246
54,110,3.0,830247832
54,150,3.0,830247106
54,296,3.0,830247106
54,318,4.0,830247358
54,356,4.0,839921027
54,377,3.0,839921390
54,457,3.0,839920981
54,480,3.0,839921084
54,500,3.0,839921452
54,588,3.0,830247330
54,589,3.0,839921161
54,590,3.0,830247106
54,592,3.0,830247106
54,593,4.0,839920981
54,595,3.0,830247389
56,47,5.0,835799219
56,110,4.0,835799188
56,165,3.0,835799081
56,296,4.0,835799034
56,318,4.0,835799115
56,344,5.0,835799081
56,356,5.0,835799274
56,364,5.0,835799253
56,367,3.0,835799295
56,380,4.0,835799034
56,457,4.0,835799162
56,480,5.0,835799295
56,589,4.0,835799330
56,592,3.0,835799034
56,593,5.0,835799139
57,1,5.0,965796031
57,32,4.0,965798685
57,50,5.0,965796686
57,110,4.0,965799491
57,150,3.0,972172393
57,260,5.0,965798203
57,296,3.0,972172502
57,356,4.0,965795650
57,364,4.0,965796140
57,367,3.0,965797050
57,377,2.0,969754312
57,380,4.0,965797484
57,457,5.0,965796698
57,480,5.0,965798332
57,500,3.0,965797433
57,527,5.0,965799430
57,588,4.0,965796062
57,589,4.0,965798703
57,590,3.0,965798313
57,592,4.0,969753766
57,593,5.0,965796656
57,595,5.0,965796080
57,608,4.0,965796686
57,648,4.0,965795589
57,780,3.0,965799571
57,858,5.0,965795615
57,1036,4.0,969754215
57,1196,4.0,965798130
57,1198,5.0,965798130
57,1210,4.0,965798130
57,1270,4.0,965798685
57,1580,4.0,965797070
57,2028,5.0,965799491
57,2571,5.0,965796810
57,2762,5.0,965796686
57,2858,5.0,965796238
57,3578,4.0,969754290
58,32,5.0,847718745
58,47,5.0,847718657
58,50,5.0,847718718
58,110,5.0,847718580
58,150,4.0,847718380
58,165,4.0,847718433
58,296,5.0,847718380
58,318,5.0,847718544
58,344,1.0,847718434
58,356,4.0,847718461
58,364,4.0,847718657
58,367,4.0,847718657
58,377,5.0,847718657
58,380,3.0,847718380
58,457,5.0,847718433
58,480,4.0,847718544
58,500,3.0,847718657
58,527,5.0,847718718
58,588,5.0,847718433
58,589,4.0,847718617
58,590,3.0,847718380
58,592,3.0,847718380
58,595,5.0,847718461
58,648,5.0,847719035
58,780,5.0,847718910
59,110,2.0,953609098
59,260,4.0,953610660
59,367,4.0,953610692
59,480,3.0,953609415
59,527,5.0,953609857
59,589,4.0,953609167
59,593,5.0,953610203
59,608,5.0,953610300
59,648,5.0,953609356
59,780,4.0,953609540
59,858,5.0,953609775
59,1196,4.0,953609923
59,1210,3.0,953608307
59,1580,3.0,953609283
59,2028,5.0,953609057
59,2571,1.0,953609098
60,50,3.0,1393542060
60,318,4.0,1393542053
60,527,5.0,1393542064
60,858,5.0,1393542055
60,58559,5.0,1393542075
61,32,4.5,1145532647
61,50,4.5,1145532639
61,318,5.0,1145532707
61,593,4.0,1145532720
61,1214,4.5,1145532688
61,4226,4.5,1145532579
61,4993,4.5,1145532353
61,5952,4.5,1145531615
61,7153,4.5,1145532573
62,47,4.5,1521489234
62,110,4.5,1521822303
62,260,4.5,1521488893
62,296,4.5,1521488575
62,318,4.0,1521488565
62,344,3.0,1521822336
62,356,5.0,1521822306
62,527,4.5,1521488569
62,593,5.0,1521488571
62,858,5.0,1521488566
62,1196,4.5,1521488711
62,1198,4.5,1521490520
62,1210,4.5,1521488714
62,1270,4.5,1521822319
62,1580,3.0,1521822333
62,2028,4.0,1521489641
62,2571,5.0,1521489407
62,2762,4.5,1523111064
62,2959,5.0,1521488573
62,3578,4.5,1521489618
62,4306,1.0,1521488595
62,4993,5.0,1521488587
62,5952,5.0,1521488589
62,6539,4.0,1521488598
62,7153,5.0,1521488588
62,58559,5.0,1521488846
63,1,5.0,1443199669
63,32,3.0,1443199999
63,47,4.0,1443201084
63,50,5.0,1443199758
63,110,2.5,1443199850
63,150,3.0,1443201072
63,165,4.0,1443201090
63,260,5.0,1443199688
63,296,5.0,1443201070
63,318,5.0,1443199751
63,344,5.0,1443201075
63,356,3.5,1443199681
63,364,4.0,1443200128
63,367,4.0,1443201104
63,377,2.5,1443201077
63,480,2.5,1443199679
63,500,3.0,1443201103
63,527,4.0,1443199764
63,588,4.0,1443200252
63,589,4.0,1443199783
63,592,4.0,1443201079
63,595,3.0,1443201091
63,608,4.5,1443199825
63,648,4.0,1443201073
63,780,3.0,1443201081
63,858,4.0,1443199776
63,1036,4.0,1443199792
63,1196,5.0,1443199754
63,1198,5.0,1443199755
63,1210,4.5,1443199768
63,1214,2.5,1443199787
63,1270,5.0,1443199663
63,1580,2.0,1443201093
63,2028,3.5,1443199838
63,2571,3.5,1443199667
63,2858,5.0,1443199797
63,2959,5.0,1443200442
63,3578,3.0,1443199923
63,4226,3.5,1443200550
63,4306,2.5,1443200549
63,4993,4.0,1443199786
63,5952,3.5,1443200469
63,6539,4.0,1443200039
63,7153,4.0,1443199780
63,58559,5.0,1443199770
64,1,4.0,1161520134
64,32,4.0,1161520763
64,47,4.5,1161520185
64,50,3.0,1161528982
64,110,4.0,1161520230
64,260,3.5,1161520007
64,296,4.5,1161520143
64,318,5.0,1161520540
64,344,3.5,1161520033
64,356,4.0,1161520004
64,364,4.0,1161520878
64,367,3.5,1161520598
64,377,3.0,1161520155
64,480,4.0,1161520140
64,500,3.5,1161520572
64,527,5.0,1161520178
64,588,4.0,1161520247
64,589,4.0,1161520454
64,590,5.0,1161520062
64,593,5.0,1161520116
64,595,3.5,1161520447
64,608,4.0,1161520658
64,780,3.0,1161520462
64,858,5.0,1161520037
64,1036,3.0,1161520494
64,1196,3.5,1161520897
64,1210,3.5,1161520048
64,1214,4.0,1161520595
64,1580,3.5,1161520051
64,2028,4.0,1161520159
64,2571,4.0,1161519966
64,2762,4.5,1161520995
64,2858,2.5,1161520054
64,2959,4.5,1161520542
64,4226,4.5,1161520122
64,4306,3.5,1161520021
64,4993,4.5,1161519956
64,5952,4.5,1161519958
