userId,movieId,rating,timestamp
54,457,3.0,839920981
54,589,3.0,839921161
56,367,3.0,835799295
57,593,5.0,965796656
57,1196,4.0,965798130
58,47,5.0,847718657
58,344,1.0,847718434
59,527,5.0,953609857
61,1214,4.5,1145532688
61,4993,4.5,1145532353
62,296,4.5,1521488575
62,527,4.5,1521488569
62,4306,1.0,1521488595
63,165,4.0,1443201090
63,592,4.0,1443201079
63,858,4.0,1443199776
63,1210,4.5,1443199768
63,1214,2.5,1443199787
64,32,4.0,1161520763
64,593,5.0,1161520116
64,858,5.0,1161520037
64,2028,4.0,1161520159
64,4306,3.5,1161520021
65,318,4.0,1494767049
66,1,4.0,1104643957
66,110,5.0,1093747481
66,318,4.5,1093747397
66,1210,3.0,1093747693
66,2571,5.0,1093747372
66,2959,5.0,1093143975
66,3578,3.5,1093747720
66,7153,5.0,1093747306
67,589,3.5,1501273841
68,260,5.0,1158531191
68,589,3.5,1158531164
68,608,2.5,1158531452
68,1036,3.0,1158531885
68,1210,5.0,1158531261
68,2858,5.0,1158531519
68,4226,4.0,1158531458
69,318,5.0,1021646944
71,165,5.0,864739931
71,260,3.0,864737969
71,589,3.0,864739946
71,648,4.0,864739239
72,589,4.5,1217324801
72,1196,4.5,1217324882
72,2858,4.5,1217324839
73,4226,4.0,1464267291
74,608,5.0,1207500635
74,858,5.0,1207501497
76,318,3.0,1439165638
76,608,4.0,1439166078
76,2959,4.5,1439165676
77,1196,5.0,1535107474
78,32,3.5,1252575140
78,165,3.0,1252574722
78,380,4.0,1252575135
78,590,2.0,1252575130
78,648,3.0,1252575204
79,858,5.0,975281842
81,150,3.0,845299424
81,364,2.0,845299844
82,589,4.5,1084467724
82,590,3.5,1084467708
82,648,4.0,1084467757
82,1214,3.5,1084467898
82,1270,4.0,1084467787
83,4306,3.0,1333842168
83,5952,3.5,1333843452
84,296,4.0,857653593
84,590,4.0,858772306
84,1198,4.0,858772111
86,1,4.0,1344082549
86,260,4.5,1344082545
86,318,4.5,1343945158
86,7153,4.0,1344082577
88,50,5.0,1331421330
89,1,3.0,1520408314
89,356,0.5,1520408275
91,1,4.0,1112713037
91,110,4.0,1112712339
91,380,3.5,1112713208
91,590,3.5,1112713201
91,608,3.5,1112713222
91,780,3.5,1112713211
91,1214,5.0,1112713343
93,1,3.0,942767337
93,380,5.0,942946091
93,480,5.0,942946013
94,588,4.0,843406644
95,32,4.0,1043340522
95,1270,5.0,1043339320
95,2571,5.0,1043340455
96,50,5.0,964773008
96,110,5.0,964772750
96,858,4.0,964772681
97,593,5.0,1043382047
98,7153,1.5,1532457777
100,377,4.0,1100184047
102,344,4.0,835875790
103,150,4.0,1431957022
103,590,4.0,1431957038
103,2571,4.0,1431954260
104,356,4.0,1048586269
105,2762,4.5,1448196106
105,6539,4.0,1446573300
107,590,5.0,832003609
109,318,5.0,841106509
109,457,4.0,841106453
110,47,4.5,1175330162
110,110,3.5,1175329878
110,2571,4.0,1175330041
111,364,3.5,1518661552
111,6539,3.0,1516140846
112,32,5.0,1442535842
112,1270,4.0,1442535641
112,5952,5.0,1442535787
112,58559,5.0,1442535780
114,1210,3.5,1485388367
115,780,2.0,970838729
115,3578,5.0,977610136
116,780,2.5,1337199715
117,367,3.0,844162892
117,480,4.0,844162832
118,296,4.0,944924487
119,296,4.0,1436563596
119,4306,4.0,1435944180
119,7153,5.0,1435944759
120,858,5.0,860070306
121,1,4.0,847656180
121,457,3.0,847655927
122,165,5.0,1461562066
123,4993,3.5,1447269095
124,593,4.0,1336423449
125,296,4.5,1474141538
125,1210,4.0,1474289493
125,2959,5.0,1474141464
125,6539,4.0,1474481294
129,480,3.5,1167375959
129,2571,4.5,1167375624
130,110,5.0,832589660
130,296,4.0,832589516
131,858,4.0,1349840197
131,2028,2.5,1349840456
131,7153,3.5,1349840319
132,1196,2.0,1157922624
133,150,3.0,843490780
133,377,3.0,843491793
133,588,3.0,843490845
133,590,2.0,843490780
134,364,3.0,832841586
134,380,2.0,832840929
134,588,3.0,832841003
135,380,3.0,1009692038
135,589,4.0,1009691144
135,1214,4.0,1009694067
135,1580,4.0,1009691695
135,2858,4.0,1009691833
135,2959,5.0,1009693602
136,364,5.0,832449683
136,593,3.0,832449522
137,110,4.0,1204859490
137,356,3.5,1204859455
137,1210,3.0,1204859820
137,7153,5.0,1204859478
139,7153,4.0,1453923970
140,1,3.0,942924980
140,260,4.0,942842304
140,593,4.0,949666792
140,1036,4.0,942841715
140,2571,4.0,967048185
141,150,3.5,1513130652
141,780,3.0,1513130655
141,4226,3.0,1513130197
141,4306,4.0,1513130194
142,165,3.0,838932017
142,527,5.0,838932132
144,1,3.5,1137323419
144,593,4.5,1136812654
144,6539,5.0,1136812619
145,380,3.0,832105148
145,590,4.0,832105148
146,32,5.0,1312508179
152,527,4.5,1450572434
152,2571,4.0,1450572453
153,1,2.0,1525548642
156,318,4.5,1106854626
156,648,3.5,1106854675
156,4226,4.5,1106855486
157,2959,5.0,992479905
159,2858,4.0,1508640256
160,150,5.0,971620081
160,457,2.0,971115082
160,593,2.0,971113259
160,2762,5.0,971113327
160,2858,5.0,971113158
162,150,4.0,836488864
165,2028,3.0,1046741758
166,377,3.0,1190827458
166,588,5.0,1190827475
166,2959,4.5,1188774339
167,150,4.0,1154722124
167,356,3.0,1154721979
167,593,2.5,1154723087
167,7153,4.5,1154718806
168,608,5.0,1306801670
169,318,5.0,1078284475
169,364,4.5,1059427520
170,296,2.0,840380834
170,480,3.0,840380988
171,1198,5.0,866905738
173,110,3.0,843397958
173,356,5.0,843397925
173,588,3.0,843397881
174,32,3.0,848487101
177,380,3.0,1435533559
177,527,4.5,1435523522
177,595,5.0,1435720619
177,608,4.0,1435533565
177,5952,2.0,1435523704
178,110,4.0,1164355046
178,296,4.5,1164355189
178,593,4.5,1164354905
178,1270,4.5,1164355299
178,4993,4.0,1164354874
178,6539,2.5,1164354902
179,608,4.0,852114116
180,1196,4.0,1270237862
180,1198,4.0,1270237900
181,110,3.0,845469438
181,377,3.0,845469500
181,590,3.0,845469280
181,593,3.0,845469365
182,380,3.0,1055155099
182,457,3.5,1054783792
182,480,3.5,1120879567
182,858,4.5,1054781812
182,4226,4.5,1054780286
182,7153,1.0,1073397287
183,1210,4.0,992331285
185,1,4.0,1044311830
186,500,4.0,1031073096
186,4993,5.0,1031081151
187,2858,4.0,1161849492
187,4226,4.0,1161849528
188,356,5.0,962559856
188,2858,3.0,962559768
189,593,4.0,1439465116
191,380,3.0,829760898
195,589,3.0,974705726
195,1210,4.0,974705240
196,364,5.0,1460954164
196,2571,5.0,1460954049
197,2028,3.0,947462973
198,780,2.0,1034138101
198,2028,4.0,1034136177
199,356,2.0,940372744
200,480,3.5,1229885895
200,590,3.5,1229886699
201,589,5.0,941211417
201,1580,4.0,939821323
201,2858,5.0,939801984
202,260,4.0,974912002
202,457,3.0,974918472
202,480,4.0,974918825
202,592,3.0,974918657
202,595,4.0,975015866
202,1210,3.0,974912027
202,1214,4.0,974921250
202,1580,4.0,974921336
202,2762,5.0,974924703
202,2858,4.0,974912414
204,2571,4.5,1327183462
205,356,4.0,1519900230
206,32,3.0,850763267
208,380,2.0,940639513
209,593,4.5,1524522197
209,2028,4.0,1524522191
210,589,4.0,1473882015
210,58559,4.0,1473881888
211,318,5.0,1350913048
211,1198,4.5,1350913324
211,1210,4.0,1350913053
211,4226,4.5,1350912257
212,608,3.0,1490114821
212,1210,3.5,1523216796
213,58559,4.5,1316195746
215,608,3.5,1260908847
216,648,2.0,975211454
217,1,4.0,955942540
217,344,3.0,955944531
219,150,4.0,1194932007
219,344,4.0,1194932232
219,589,4.5,1194686309
219,1036,5.0,1194686082
219,1270,3.5,1194827014
220,50,5.0,1230054959
220,260,5.0,1230055647
220,364,4.5,1230055763
220,380,4.5,1230055682
221,6539,3.5,1111176254
222,1036,3.0,1391350086
223,2571,3.5,1226209637
223,2762,4.5,1226209610
223,7153,3.5,1226209838
226,1,3.5,1095662606
226,2571,4.0,1095662426
227,110,3.5,1447209812
227,457,4.0,1447209911
228,50,4.5,1363222968
229,110,5.0,836942019
229,377,4.0,838143959
229,500,4.0,838143576
229,527,4.0,838144399
232,364,3.5,1182910390
232,588,3.0,1077235202
232,595,3.0,1182910034
232,858,4.0,1200882932
232,1036,4.5,1218164976
232,1270,3.0,1218166307
232,2028,5.0,1241823312
233,367,3.5,1448816479
233,1580,3.0,1529334057
233,5952,4.0,1529333692
234,377,4.0,1004408071
235,318,4.0,841422371
235,527,5.0,841422500
238,858,3.0,1007931691
242,457,5.0,834073153
244,457,5.0,975090685
244,2571,4.0,975090740
245,858,2.0,951183090
246,356,3.5,1354126767
247,480,4.5,1467644152
247,2028,4.0,1467644160
247,2858,4.0,1467644177
247,58559,4.0,1467643888
248,1210,3.5,1534591644
249,480,4.0,1346847728
249,1196,5.0,1346757817
249,2762,4.0,1346757730
249,2959,5.0,1346757736
251,2571,5.0,1470676673
254,780,3.0,1180446288
254,2959,5.0,1180446644
254,4306,5.0,1180446215
255,588,2.0,1005717492
262,296,3.0,840305552
262,380,3.0,840305552
263,7153,4.5,1090948141
264,356,3.5,1136978982
264,527,4.0,1136979020
264,1580,4.5,1136978772
264,2762,4.5,1136979089
265,608,4.0,965316088
265,1214,2.0,965314811
266,377,2.0,945670117
266,1270,4.0,945669878
266,1580,3.0,945669431
266,2571,5.0,944892187
269,648,3.0,850865423
270,780,4.0,853918727
273,1,5.0,835861234
273,592,3.0,835798984
273,595,5.0,835799024
274,377,3.5,1171934616
274,480,3.5,1171410132
274,1580,3.0,1171428362
274,58559,4.5,1217212975
276,1,4.0,858350384
279,593,4.0,1506394242
279,1196,5.0,1506394237
279,2959,3.5,1506394163
280,50,4.5,1348434052
282,2028,4.5,1378490303
282,2858,4.5,1378490462
286,527,4.0,1119562867
286,2762,5.0,1119563021
287,5952,4.0,1110229889
288,344,3.0,978559935
288,593,5.0,976120853
288,648,1.0,975691508
288,2762,3.0,985626767
288,2959,3.5,1054569349
290,1214,4.0,974942346
290,1270,4.0,974937732
292,32,2.0,1019516667
292,356,4.5,1219624965
292,608,2.0,973817064
292,858,4.0,1015375085
292,58559,4.0,1265680017
294,1270,3.0,966595028
295,296,5.0,1320064918
296,2959,5.0,1532993828
297,50,5.0,900871748
301,480,3.0,1211377438
302,47,5.0,854473264
302,296,5.0,854473183
304,377,3.0,891173554
304,589,5.0,891173460
304,2028,5.0,902745302
304,2762,2.0,935882092
305,648,4.0,1518197850
305,1198,3.0,1461856896
305,2571,5.0,1460135333
307,1,4.0,1186160893
307,588,4.0,1186084593
307,780,2.0,1186411440
307,1196,3.0,1186411459
308,260,2.5,1421373674
309,318,4.0,1126451992
309,527,4.0,1126451171
309,2571,4.0,1126453981
309,7153,4.5,1126452145
312,356,4.0,1043177268
312,2571,3.0,1043176620
314,318,5.0,834398253
314,648,3.0,834241586
317,608,5.0,1430361529
317,2762,2.0,1430517173
318,32,4.5,1263848497
318,780,4.0,1238514366
319,527,5.0,1461351622
321,344,3.0,843212390
321,380,5.0,843212359
322,1,3.5,1217676206
322,780,3.0,1217676212
322,4226,3.5,1217676500
323,367,3.0,1422640406
323,2571,3.0,1422640071
325,858,5.0,1039395381
326,318,4.5,1322252321
327,150,4.5,1234788741
327,4226,4.5,1234788770
328,1,5.0,1494210665
328,1198,5.0,1494210760
328,2762,2.0,1494212128
328,6539,3.5,1494212242
328,58559,2.0,1494206977
330,1,4.0,1285904910
330,32,5.0,1285904958
330,590,4.0,1285904939
330,2571,3.5,1285904357
330,4993,3.5,1285904328
330,58559,5.0,1285904154
331,608,5.0,1537235353
331,858,5.0,1537157513
332,589,3.5,1352672321
332,4226,5.0,1352672235
333,3578,4.0,965671624
334,1580,3.5,1225480904
335,50,5.0,1261542414
336,1,4.0,1122227329
336,2028,4.0,1122227314
337,260,5.0,860255830
338,858,4.5,1530148305
339,1,4.0,1460183470
339,858,4.5,1460186715
339,1198,5.0,1460518945
339,2959,4.0,1460519022
344,260,5.0,1420495238
345,344,3.5,1342827706
346,47,3.5,1172693170
346,2858,4.5,1094646472
347,47,3.0,847645738
347,590,3.0,847645537
348,50,5.0,1378850183
348,590,4.0,1378851576
348,58559,4.5,1378850219
349,527,4.0,834751177
351,47,4.5,1326027964
351,356,4.5,1326062543
351,2959,4.0,1328296914
352,5952,5.0,1493675358
352,6539,4.0,1493675365
353,165,5.0,831939669
353,367,3.0,831940260
354,32,4.0,1200870157
354,356,4.5,1200869968
354,1036,4.0,1200870351
354,1580,3.5,1200870190
356,318,4.5,1229142703
356,2762,4.0,1229143158
357,480,4.0,1348612039
357,527,5.0,1348611147
357,589,3.5,1348611029
357,1196,4.5,1348611032
357,2762,5.0,1348610119
357,4306,4.0,1348610191
359,4306,5.0,1198112239
361,2858,2.5,1204048178
362,296,5.0,1530637210
362,608,5.0,1530637256
367,1,5.0,997811550
367,500,5.0,997812555
368,260,4.0,975828806
368,356,4.0,971274957
369,1580,1.0,1237081508
370,367,3.5,1159162899
370,592,4.0,1159162833
372,589,4.0,874415666
372,1214,5.0,874417086
373,50,5.0,846830055
373,296,5.0,846829840
373,500,2.0,846830016
375,32,5.0,1225314381
375,500,3.0,1225314367
376,1196,4.0,1364933358
376,2571,3.5,1364994024
377,150,5.0,1340345170
378,858,3.0,1445345918
378,7153,4.5,1445345878
379,592,3.0,847397201
380,165,5.0,1493667390
380,377,5.0,1493494896
380,589,5.0,1493473853
380,1196,5.0,1493419755
381,364,4.0,1164877278
381,380,3.5,1164877219
381,457,4.0,1164876685
382,1214,5.0,1515160736
382,58559,5.0,1515160622
385,296,4.0,834691537
385,589,5.0,834691845
385,1210,4.0,865025491
386,50,3.0,842610344
386,589,3.0,842610286
387,858,4.5,1094876298
387,1198,4.0,1094876512
387,1214,4.0,1125212099
387,2959,4.5,1094875287
390,4226,4.5,1250335735
391,165,2.0,1030944490
393,457,5.0,1430505971
394,356,4.0,838994356
395,589,3.0,841503627
396,318,4.5,1111688621
399,110,3.0,1167220367
400,260,5.0,1498870148
400,318,5.0,1498870167
400,356,4.5,1498870483
400,593,5.0,1498870393
401,7153,3.0,1510450401
402,457,4.0,849601325
402,588,4.0,849654543
402,593,5.0,849601250
403,47,5.0,1225243620
404,296,3.0,838375694
404,318,4.0,838375745
404,364,3.0,838375864
407,4993,5.0,1424349189
408,1198,5.0,1467371924
411,110,4.0,835532155
411,344,2.0,835531994
411,527,5.0,835532539
413,1198,1.0,1484439850
414,356,5.0,961438609
414,1036,5.0,961515684
415,150,4.0,1382470263
417,593,4.0,1530384935
418,1036,4.0,1461867916
418,7153,5.0,1461865570
419,356,4.5,1322381659
419,58559,3.5,1351542179
420,364,4.5,1218207296
420,588,4.0,1218041992
420,2959,4.0,1218207178
420,6539,4.0,1218207173
423,150,5.0,1155285857
423,318,5.0,1155285853
424,318,3.5,1457842711
424,2959,4.5,1457843533
424,58559,3.5,1457842943
425,47,4.5,1085477391
425,260,3.0,1085477202
425,590,4.0,1085477182
425,608,2.5,1085477324
425,2028,4.0,1085477467
425,4226,3.5,1085476666
425,6539,3.5,1085492366
426,356,5.0,1451080995
426,500,5.0,1451080812
427,110,4.0,1053071562
427,5952,4.5,1053069669
428,480,2.0,1111623775
429,380,5.0,828124616
429,588,5.0,828124615
430,2571,5.0,1057518732
430,2762,5.0,962936613
432,50,3.0,1315243055
432,260,3.5,1316391483
432,344,1.5,1316391506
432,648,4.0,1316391512
432,858,4.0,1315243036
432,4226,3.5,1315244527
436,150,4.0,833529409
436,364,4.0,833529775
436,367,3.0,833529797
437,110,4.0,859721362
438,150,4.0,1105650458
438,592,4.0,1105650447
441,1198,5.0,1449070467
441,4993,5.0,1449070471
444,480,3.0,839310974
445,590,3.5,1454622055
445,2571,5.0,1454621708
445,5952,4.0,1454621808
446,364,3.0,843839250
446,589,5.0,843839250
446,780,3.0,843839522
447,457,4.0,836960762
447,588,5.0,836960630
447,592,3.0,836960587
447,595,4.0,836960662
448,47,4.0,1019132386
448,380,3.0,1019124334
448,457,4.0,1019142214
448,590,3.0,1019125259
448,592,3.0,1118166857
448,608,4.0,1059899864
448,1196,5.0,1019124147
452,377,4.0,1019584545
452,589,5.0,1013394732
452,648,5.0,1019580795
452,1270,4.0,1013394437
452,2858,4.0,1013395486
452,3578,4.0,1013394824
453,367,5.0,1005967070
453,457,5.0,972621703
453,648,3.0,972621962
453,1036,5.0,972621667
453,2028,4.0,972621683
453,2762,4.0,972622637
453,4226,5.0,1005965378
455,377,4.0,836436222
456,780,5.0,856883308
457,260,5.0,993610795
457,480,2.0,993610357
458,364,5.0,845651796
458,377,5.0,845651796
460,150,4.5,1359178152
460,5952,5.0,1359177948
462,318,4.0,1127101020
462,2028,2.0,1127101042
462,2571,0.5,1154037742
462,5952,4.0,1121921155
463,2028,4.5,1145460281
463,5952,5.0,1145460278
464,296,4.5,1275549518
464,480,4.0,1287399097
464,1196,5.0,1275549376
464,2959,5.0,1275549612
465,2571,4.0,959896015
466,2959,4.0,1439885103
468,47,5.0,831400545
468,588,3.0,831400427
468,592,3.0,831400406
468,595,5.0,831400444
469,47,4.0,965336711
469,260,4.0,965333666
469,592,3.0,965334034
469,780,2.0,965334475
469,1198,4.0,965333666
469,1214,5.0,965333710
470,380,5.0,849074737
470,648,3.0,849370453
471,2959,4.0,1496668924
472,858,5.0,1345843342
474,1214,4.0,1103379434
474,2571,4.5,1053020932
474,2762,5.0,979179872
474,2959,4.0,1100291874
474,4306,4.5,1081177366
474,5952,5.0,1046809381
475,58559,3.5,1498029377
477,47,4.0,1200939679
477,457,5.0,1200944274
477,1196,5.0,1200939665
477,1210,4.5,1200939648
480,110,5.0,1179160978
480,165,3.0,1179177627
480,344,3.5,1179177619
480,593,4.5,1179160242
480,2571,5.0,1179160175
480,5952,4.5,1179160168
482,50,4.0,1105396885
482,1270,5.0,1105396543
483,318,5.0,1291838563
483,2571,4.5,1215548672
483,4306,4.0,1178292998
484,356,5.0,1342228969
484,367,3.0,1342295874
486,150,5.0,839536920
486,380,3.0,839536920
486,780,5.0,839536984
488,5952,5.0,1112382123
489,500,3.5,1332772454
489,588,3.5,1333101295
489,592,4.0,1334170003
489,2858,4.0,1333101301
489,4306,4.0,1333101413
490,4226,4.0,1334940351
493,457,4.0,1001562679
494,2028,5.0,1001666475
495,356,4.0,1458634556
495,527,4.0,1458634561
497,2571,2.5,1429127153
497,2959,4.0,1429127728
498,356,5.0,839197320
498,457,5.0,839197246
503,527,4.0,1335219018
507,356,4.0,838964648
507,480,4.0,838964648
509,4306,4.0,1435992327
510,527,3.5,1141160575
512,344,2.0,841449233
512,527,5.0,841449445
512,589,3.0,841449359
513,2858,4.0,1159980549
514,150,4.0,1533948837
514,356,4.0,1533871408
514,2571,4.0,1533949050
516,260,5.0,994624788
516,1198,4.0,994624807
517,367,3.0,1487957222
517,1580,3.0,1487957663
520,1580,5.0,1326609091
521,608,5.0,852713143
522,318,5.0,1253343685
522,480,3.5,1253344659
522,2571,4.0,1253344718
524,165,3.0,851608818
525,1036,4.5,1476475914
525,1210,4.0,1476475901
525,3578,3.5,1476476000
526,296,4.0,1502132896
527,1214,5.0,1033176358
530,356,5.0,843226801
531,590,3.0,1032961880
531,4993,5.0,1032961880
532,608,4.0,1025570451
532,2959,5.0,1025570428
534,165,4.5,1459787998
534,260,4.5,1459787998
534,592,4.0,1459787996
534,1196,4.5,1459787997
534,2028,4.5,1459787998
536,500,2.0,832840425
542,356,5.0,1163386930
543,2571,5.0,1377069266
544,648,4.0,850688537
544,780,5.0,850688537
549,1196,2.0,1464282591
549,2028,5.0,1464282657
549,4226,5.0,1464282746
551,47,4.5,1505548073
551,2028,4.5,1504317297
551,2571,4.0,1504316393
554,2571,5.0,944899185
555,50,5.0,978819462
555,260,5.0,978841221
555,367,3.0,978746552
555,592,3.0,978749155
555,2028,5.0,978840102
555,2762,4.0,978840128
557,260,3.0,1452797284
557,318,4.5,1452797268
557,1198,3.5,1452797292
558,593,4.0,1035415332
559,318,5.0,845475863
559,480,5.0,845475863
559,589,4.0,845475917
559,1210,4.0,865095758
560,50,4.0,1469647239
560,260,4.0,1469647797
561,377,3.5,1491091127
561,648,3.0,1491091275
561,1036,4.5,1491090835
562,1196,3.0,1368892199
564,500,4.0,1478453510
564,1270,4.0,1478453735
565,150,3.0,846533209
565,318,4.0,846533292
568,356,5.0,1253767272
568,480,3.0,1253767289
569,480,4.0,849190653
569,590,4.0,849190587
570,1,4.0,1181476989
570,110,3.5,1181476971
570,589,4.0,1181476984
570,608,4.0,1181477061
570,1210,4.0,1181478655
570,6539,3.5,1181479344
571,1270,4.0,966900003
572,1,4.0,945892484
572,2028,5.0,945889361
573,165,5.0,1186722398
573,296,5.0,1186589250
573,367,3.0,1186590087
573,592,4.5,1186722177
573,1214,4.5,1248842008
573,2028,5.0,1186589564
574,150,4.0,834634383
574,588,5.0,834634408
574,593,5.0,834634504
577,1036,3.0,945965283
577,1270,5.0,945966986
579,780,5.0,958881895
580,1,3.0,1167792349
580,590,4.0,1167862031
580,5952,4.5,1167673966
581,7153,4.5,1447007091
582,593,4.0,1463474228
584,377,5.0,834987989
584,500,5.0,834988045
584,588,4.0,834987064
584,592,3.0,834987019
585,2858,4.5,1307581816
586,380,4.5,1529901324
588,50,5.0,839316659
588,344,3.0,839316092
588,589,3.0,839316350
589,318,5.0,856043369
590,260,5.0,1258416665
590,364,4.5,1258417725
590,500,2.5,1258420556
590,648,3.5,1258419662
590,1196,5.0,1258420454
590,4226,3.5,1266472486
590,4306,4.0,1258419637
590,5952,5.0,1258416542
591,356,4.0,970524486
592,588,5.0,837349868
592,595,5.0,837349901
593,6539,1.0,1181007588
594,150,3.5,1109036542
594,780,4.5,1109036527
594,1580,4.5,1109036895
597,588,4.0,941558405
597,858,5.0,940361738
597,1036,4.0,940362197
599,588,3.0,1498523587
599,1196,5.0,1519029372
599,2571,5.0,1519029461
600,364,2.5,1237760758
601,318,5.0,1441639169
601,2762,4.5,1521398194
601,4993,5.0,1441639520
602,593,5.0,840875558
602,648,4.0,840875999
603,356,3.0,953926642
603,590,3.0,963177385
603,1270,2.0,953927759
604,380,3.0,832080778
604,595,3.0,832079820
605,480,3.0,1277097520
605,589,3.5,1277097552
605,592,3.0,1277097272
605,780,3.5,1277097571
606,47,3.0,1171927423
606,356,4.0,1171231370
606,858,4.0,1171234955
606,1210,4.5,1171324088
606,5952,4.5,1171310163
606,6539,3.0,1172015230
607,318,5.0,963080679
607,1196,3.0,963078880
607,2028,5.0,963078901
608,47,4.5,1117162426
608,260,3.5,1117162625
608,1196,4.0,1117491243
608,2762,4.5,1189471095
608,4306,4.5,1117491236
608,5952,4.5,1117407736
609,590,4.0,847220802
609,592,3.0,847220802
610,1,5.0,1479542900
610,50,4.0,1493844757
610,344,3.0,1479544704
610,480,5.0,1479545821
610,593,4.5,1479545819
610,858,5.0,1479545844
610,2571,5.0,1479545822
